Id,Creation,LastActivity,ViewCount,Score,AnsCount,FavCount,CommentCount
8225,2014-07-18T23:20:49.003,2014-07-21T17:40:48.877,197,3,2,,1
8228,2014-07-21T04:33:27.103,2014-07-24T19:09:04.210,149,1,2,,0
8232,2014-07-21T20:07:49.630,2014-07-23T13:51:19.677,258,2,3,1,0
8235,2014-07-22T03:18:20.933,2014-08-01T06:18:00.527,339,3,6,,1
8246,2014-07-23T21:46:08.027,2014-07-23T21:54:01.840,363,1,1,,0
8252,2014-07-25T00:32:12.087,2014-07-26T03:29:07.437,601,4,2,,2
8254,2014-07-25T02:23:25.107,2014-08-03T22:10:14.220,617,2,2,,1
8260,2014-07-26T16:58:34.037,2014-07-28T12:48:34.943,843,1,1,1,0
8267,2014-07-27T12:09:05.853,2014-07-30T14:04:12.223,127,3,1,1,0
8271,2014-07-28T21:25:25.483,2014-07-31T22:07:02.817,547,5,3,1,1
8274,2014-07-29T02:53:21.607,2014-08-01T19:42:58.987,1638,4,4,,3
8278,2014-07-29T15:36:20.603,2015-05-30T04:09:59.820,319,4,4,,3
8279,2014-07-29T20:12:03.970,2014-07-30T02:49:19.007,146,2,2,,0
8287,2014-07-30T15:22:12.937,2014-11-03T23:05:42.410,228,1,4,,1
8292,2014-07-31T19:46:58.593,2014-08-01T02:40:10.327,368,1,3,,0
8295,2014-07-31T20:56:34.840,2014-08-01T04:02:58.407,604,3,1,,0
8297,2014-07-31T21:58:45.437,2015-08-27T20:13:03.337,227,5,5,,1
8311,2014-08-01T21:36:58.370,2014-08-16T02:45:36.687,2134,7,3,3,2
8312,2014-08-01T21:43:17.753,2014-08-04T15:29:40.460,416,1,2,1,1
8318,2014-08-03T07:37:16.200,2014-08-11T06:12:39.997,500,2,6,,0
8324,2014-08-04T14:51:47.887,2014-08-04T20:21:41.017,174,2,1,,0
8329,2014-08-05T03:07:14.627,2014-08-05T04:34:15.300,120,3,1,,0
8331,2014-08-05T09:08:12.947,2014-08-09T01:25:06.790,223,2,2,,6
8334,2014-08-05T14:33:27.317,2014-08-06T20:08:44.867,138,2,1,,1
8338,2014-08-06T21:34:18.553,2014-12-15T03:14:09.960,91,2,0,,5
8339,2014-08-07T02:37:22.660,2014-08-29T20:30:42.000,186,3,4,,1
8347,2014-08-08T14:54:14.167,2014-09-07T04:09:06.563,242,0,2,,1
8350,2014-08-08T20:02:33.560,2014-08-11T02:49:00.440,284,0,1,,2
8352,2014-08-09T04:54:53.810,2014-08-15T19:00:42.713,834,1,2,,0
8354,2014-08-09T12:59:58.880,2014-08-09T15:09:30.103,1296,0,1,,0
8356,2014-08-09T17:22:44.367,2014-08-09T19:27:22.670,46,1,1,,0
8360,2014-08-10T22:32:42.373,2014-08-11T03:04:20.717,278,1,1,,6
8364,2014-08-11T08:08:04.573,2014-12-24T10:30:52.620,400,9,1,1,0
8366,2014-08-12T15:25:42.210,2014-08-12T16:51:32.020,64,-1,1,,0
8367,2014-08-12T16:16:40.050,2014-08-16T02:24:37.900,217,0,2,,1
8372,2014-08-13T04:50:12.873,2014-08-27T02:20:01.580,104,1,3,,0
8374,2014-08-13T13:24:02.693,2014-08-16T02:21:09.317,2927,7,3,1,1
8382,2014-08-14T09:33:56.913,2014-08-14T11:52:24.703,328,1,1,1,0
8384,2014-08-14T12:40:52.040,2014-08-21T10:44:20.677,285,0,3,,5
8388,2014-08-15T13:31:42.853,2014-08-15T19:30:11.240,335,2,2,,1
8397,2014-08-17T02:46:46.547,2014-08-17T10:46:15.947,401,2,2,,0
8400,2014-08-17T12:20:21.740,2015-12-11T11:33:01.357,837,2,5,,2
8405,2014-08-17T21:12:57.043,2015-01-12T02:36:45.443,1062,2,4,,1
8409,2014-08-18T02:22:52.380,2014-08-18T08:08:39.257,209,3,1,,0
8413,2014-08-18T21:16:50.247,2014-08-19T01:14:39.790,113,-1,1,,2
8415,2014-08-19T06:00:09.787,2014-08-20T09:33:58.223,507,1,3,,2
8429,2014-08-21T18:05:10.953,2014-08-21T22:05:42.453,191,4,3,,0
8436,2014-08-22T14:20:15.557,2014-08-23T02:42:07.660,208,-1,2,,0
8439,2014-08-22T19:17:20.923,2014-08-24T19:20:39.190,322,1,2,,2
8442,2014-08-22T23:14:25.303,2014-09-30T20:50:12.547,542,2,3,1,4
8450,2014-08-23T14:13:48.420,2014-08-23T15:31:26.120,243,5,1,,0
8455,2014-08-25T18:52:52.067,2014-08-29T00:49:58.450,193,2,1,,0
8459,2014-08-26T15:12:35.270,2014-08-30T08:18:45.603,300,2,4,,2
8462,2014-08-26T21:41:51.877,2014-08-28T21:47:08.267,133,1,3,,1
8473,2014-08-28T21:46:06.430,2015-08-29T22:28:16.253,86,1,2,,2
8477,2014-08-29T15:29:01.910,2014-09-03T19:47:08.363,378,3,4,,1
8485,2014-08-30T22:59:06.593,2014-09-01T13:49:41.850,99,3,3,,2
8489,2014-08-31T06:32:32.100,2014-09-03T08:30:16.740,183,2,2,,4
8492,2014-08-31T14:24:27.990,2015-04-24T14:41:38.787,2569,12,7,1,3
8498,2014-09-01T19:14:40.680,2014-09-03T11:22:06.147,492,5,2,2,2
8501,2014-09-02T19:37:22.043,2014-09-10T14:25:10.483,95,2,3,,0
8503,2014-09-02T22:37:58.720,2014-09-03T02:32:42.287,357,1,2,,2
8508,2014-09-03T12:52:55.930,2014-09-03T16:53:18.580,242,2,1,,0
8512,2014-09-03T20:26:02.363,2015-03-06T11:27:02.330,371,0,1,,4
8514,2014-09-04T01:30:04.063,2014-09-04T04:23:02.617,185,1,2,,0
8518,2014-09-04T20:31:41.227,2014-10-01T15:39:58.663,773,6,3,1,5
8519,2014-09-04T20:34:42.320,2014-09-06T00:44:54.503,394,3,1,,0
8522,2014-09-04T22:37:48.173,2014-09-07T22:15:01.707,113,1,2,,0
8530,2014-09-07T02:54:39.080,2014-09-07T17:29:59.720,154,0,2,,1
8531,2014-09-07T02:58:32.813,2015-09-20T22:06:36.013,16247,1,2,,4
8537,2014-09-07T18:11:59.477,2014-12-31T19:28:47.817,2303,2,4,1,2
8538,2014-09-07T21:32:33.887,2014-09-11T05:06:07.910,742,2,3,,3
8540,2014-09-08T00:34:30.707,2014-09-09T23:23:00.380,129,2,2,,3
8545,2014-09-08T18:34:58.657,2014-09-10T02:59:25.887,482,4,3,,4
8550,2014-09-09T13:24:03.600,2014-09-11T23:19:16.947,267,2,1,,0
8556,2014-09-10T20:19:07.470,2014-09-11T10:15:41.963,2620,2,2,,3
8561,2014-09-11T17:07:05.547,2014-09-12T13:18:07.747,295,5,2,,4
8564,2014-09-13T22:50:12.560,2014-09-16T15:33:29.667,980,4,5,,0
8566,2014-09-13T23:42:04.503,2014-09-16T15:30:59.977,302,2,2,,1
8573,2014-09-15T20:54:20.887,2014-09-15T21:28:23.940,48,2,2,,0
8576,2014-09-16T00:00:10.803,2014-11-21T08:34:13.190,1237,6,3,,7
8580,2014-09-16T11:19:03.683,2014-09-16T11:53:36.017,103,2,1,,0
8582,2014-09-16T22:51:58.950,2014-09-18T01:57:27.813,357,4,1,,0
8592,2014-09-18T03:06:16.173,2014-09-18T11:36:40.310,94,0,2,,2
8601,2014-09-18T21:19:18.063,2014-09-18T23:52:50.623,126,3,1,,2
8604,2014-09-19T02:34:24.933,2014-10-19T10:17:23.587,1230,1,1,,2
8608,2014-09-20T16:04:34.947,2014-12-24T17:50:57.427,119,2,2,,1
8609,2014-09-20T16:22:33.647,2014-09-21T15:39:37.857,66,1,2,,1
8610,2014-09-20T16:30:45.673,2014-09-20T23:13:37.560,99,1,1,,2
8613,2014-09-20T20:02:56.930,2014-09-21T01:20:27.497,310,1,1,,0
8616,2014-09-20T23:41:56.110,2014-09-21T15:34:35.800,155,1,2,,0
8617,2014-09-20T23:52:46.200,2014-09-21T01:59:41.043,33,1,1,,0
8618,2014-09-21T00:33:55.377,2015-10-12T18:45:10.153,321,1,3,,5
8619,2014-09-21T00:39:10.760,2014-09-21T01:48:02.523,290,1,1,,0
8623,2014-09-21T01:54:00.067,2014-09-21T12:29:21.727,74,1,1,,0
8625,2014-09-21T02:35:19.963,2014-09-21T04:07:11.100,220,1,1,,0
8628,2014-09-21T05:48:55.823,2014-09-22T12:52:02.900,109,3,2,,2
8630,2014-09-21T13:32:05.973,2014-09-22T16:13:55.297,250,1,1,,0
8631,2014-09-21T13:41:37.587,2014-09-22T02:05:22.793,98,2,2,,0
8643,2014-09-22T02:43:19.243,2014-09-24T01:25:23.230,269,1,3,,3
8648,2014-09-22T14:30:12.803,2014-10-23T16:57:10.793,513,2,4,,0
8657,2014-09-23T07:40:11.247,2014-09-23T21:02:21.250,103,2,3,,0
8658,2014-09-23T08:07:39.303,2014-09-26T15:24:36.370,1341,5,4,1,0
8666,2014-09-23T16:56:31.487,2014-09-24T13:23:06.893,142,1,2,,0
8670,2014-09-23T22:26:21.963,2014-09-24T00:12:20.657,321,2,3,,0
8675,2014-09-24T04:16:41.490,2014-09-24T08:48:54.173,503,3,2,,0
8677,2014-09-24T07:56:43.263,2014-09-24T23:39:59.440,90,1,4,,1
8682,2014-09-24T23:16:37.083,2014-09-25T20:47:08.047,107,1,1,,0
8688,2014-09-25T15:09:53.663,2014-09-25T19:31:40.957,124,1,2,,1
8690,2014-09-25T17:08:43.827,2014-09-25T20:56:52.643,273,4,2,,1
8693,2014-09-25T18:13:27.137,2014-09-26T00:34:24.613,220,3,1,,3
8695,2014-09-25T20:05:46.107,2014-09-26T19:33:14.663,305,4,3,,0
8702,2014-09-28T01:38:58.740,2014-09-28T01:58:20.273,347,1,1,,1
8703,2014-09-28T01:41:43.910,2014-09-28T22:07:59.440,589,1,2,,0
8704,2014-09-28T01:54:43.500,2014-11-18T16:16:35.850,196,4,3,,5
8705,2014-09-28T01:56:02.607,2014-10-01T23:43:13.547,459,2,2,,0
8708,2014-09-28T02:17:46.963,2014-09-28T22:00:06.333,75,1,1,,0
8710,2014-09-28T02:24:28.100,2014-09-28T19:45:31.983,68,0,1,,2
8711,2014-09-28T04:53:01.950,2014-10-16T17:35:19.680,167,3,4,,3
8722,2014-09-29T01:05:47.423,2014-09-29T02:04:07.447,113,1,1,,0
8723,2014-09-29T01:10:00.797,2014-09-29T03:25:07.963,33,1,1,0,1
8726,2014-09-29T03:47:10.873,2014-09-29T13:16:38.960,354,2,3,0,0
8730,2014-09-29T17:16:54.810,2014-09-29T20:44:29.913,161,1,1,,1
8733,2014-09-30T01:58:41.313,2014-09-30T16:03:14.730,242,3,1,1,3
8737,2014-09-30T20:39:20.083,2014-10-03T15:30:12.970,2134,3,4,,2
8741,2014-10-01T00:46:46.033,2014-10-17T16:34:02.530,196,2,3,,1
8745,2014-10-01T17:15:40.277,2014-10-01T23:37:41.000,122,4,1,,0
8748,2014-10-02T03:21:23.830,2014-10-02T04:22:09.947,71,2,2,,0
8749,2014-10-02T03:23:02.280,2015-11-04T19:32:00.790,3411,8,6,1,5
8755,2014-10-02T17:55:03.607,2014-10-03T01:10:56.753,5196,4,2,,2
8756,2014-10-02T18:07:06.460,2014-10-02T18:48:29.383,147,2,1,1,0
8760,2014-10-03T04:18:58.820,2014-10-03T12:33:53.197,302,3,3,1,0
8763,2014-10-03T08:04:09.237,2015-08-26T18:52:03.670,204,2,1,,0
8766,2014-10-03T13:16:17.607,2014-10-03T15:35:36.590,285,2,3,,3
8772,2014-10-03T22:14:17.810,2014-10-03T22:41:49.273,200,3,1,,0
8775,2014-10-04T01:59:25.383,2015-08-29T19:14:23.697,420,3,5,,4
8779,2014-10-04T16:48:14.950,2014-10-06T19:35:59.457,223,4,1,,0
8784,2014-10-07T05:29:07.673,2014-11-25T17:05:21.547,649,1,2,,1
8786,2014-10-07T13:05:44.047,2014-10-08T03:48:24.697,127,-2,1,,1
8787,2014-10-07T13:12:17.650,2014-12-01T17:22:00.107,755,1,3,,0
8792,2014-10-08T02:22:39.507,2014-10-16T15:43:15.800,226,1,3,,2
8794,2014-10-08T10:44:15.620,2014-10-08T13:28:32.023,632,3,1,,0
8799,2014-10-08T21:45:06.787,2015-06-25T16:38:59.180,5756,3,11,,1
8805,2014-10-09T23:38:08.857,2014-11-26T10:43:07.517,314,4,5,,1
9813,2014-10-12T17:33:00.627,2014-10-13T09:35:55.403,242,2,2,1,0
9816,2014-10-13T11:25:33.907,2015-08-29T22:28:32.293,273,2,1,,1
9818,2014-10-13T17:17:43.613,2014-10-14T13:01:21.597,107,1,2,,0
9820,2014-10-13T17:51:48.860,2014-10-14T15:28:42.597,1326,2,5,,1
9826,2014-10-13T22:52:21.563,2014-10-15T15:45:22.377,255,2,3,,2
9830,2014-10-14T04:27:21.617,2014-10-19T22:36:55.007,225,3,1,,2
9836,2014-10-14T16:30:34.907,2014-10-16T16:19:52.580,11037,0,2,,2
9838,2014-10-14T18:06:26.867,2014-10-16T14:48:53.743,168,1,1,,4
9840,2014-10-14T20:22:40.567,2014-10-16T15:11:47.757,95,0,1,1,1
9880,2014-10-16T05:20:37.763,2014-11-15T13:38:38.263,365,6,2,,1
9887,2014-10-16T18:14:59.547,2015-03-20T18:01:51.753,791,4,7,,1
9897,2014-10-18T03:09:32.157,2015-10-20T20:50:44.233,4014,1,7,,6
9898,2014-10-18T08:43:48.523,2014-10-20T06:26:29.683,383,2,2,,2
9902,2014-10-18T22:40:35.510,2015-01-09T19:54:17.860,306,1,2,,1
9903,2014-10-18T23:35:54.620,2014-10-23T13:54:21.963,182,2,2,,6
9910,2014-10-19T16:44:10.973,2014-10-19T17:15:02.683,75,1,1,,1
9924,2014-10-22T00:19:42.077,2014-10-22T02:52:33.537,148,1,3,,0
9933,2014-10-22T22:11:46.120,2014-10-23T15:24:21.223,631,3,3,,0
9935,2014-10-22T22:34:17.803,2014-10-25T23:41:35.333,196,1,3,,0
9938,2014-10-22T23:31:44.543,2014-10-24T08:07:30.980,204,1,4,,0
9946,2014-10-23T13:26:41.207,2014-10-23T14:11:46.613,195,1,1,,0
9954,2014-10-23T17:05:27.230,2014-10-23T18:07:40.947,158,1,1,,0
9958,2014-10-24T07:10:18.017,2014-12-02T13:49:27.137,2013,5,4,,0
9969,2014-10-25T21:50:33.753,2014-12-06T12:50:43.757,1974,4,2,,2
9972,2014-10-26T17:47:39.037,2014-10-27T14:29:47.300,73,0,2,,2
9977,2014-10-27T03:01:39.757,2014-10-28T11:53:53.823,150,3,3,1,2
9978,2014-10-27T10:46:21.923,2014-10-27T13:43:04.590,227,1,1,,0
9985,2014-10-27T21:12:28.177,2014-10-27T23:19:16.110,235,3,2,1,1
9989,2014-10-28T06:37:00.020,2014-10-30T02:19:47.103,185,1,3,,2
9994,2014-10-29T00:24:01.713,2014-10-30T01:39:27.823,215,1,3,,1
9995,2014-10-29T02:08:16.170,2014-11-07T16:50:50.093,118,1,2,,0
9997,2014-10-29T06:17:12.283,2014-10-30T21:02:53.100,135,3,3,,2
10001,2014-10-29T10:26:28.640,2014-10-30T18:13:32.863,1251,8,3,1,1
10004,2014-10-29T11:24:00.680,2014-10-29T14:26:51.420,181,1,1,,0
10014,2014-10-31T00:08:08.290,2014-11-21T03:23:24.930,62,1,2,,0
10016,2014-10-31T01:07:49.053,2014-11-03T13:47:58.650,68,2,2,,0
10018,2014-10-31T06:43:04.180,2014-11-06T00:00:20.543,64,3,1,,1
10019,2014-10-31T15:44:42.397,2014-11-06T00:03:12.047,358,1,3,,0
10023,2014-10-31T22:08:27.330,2014-11-02T13:29:37.067,408,2,3,,2
10026,2014-11-01T19:00:36.830,2014-11-02T05:39:28.997,191,0,2,,0
10029,2014-11-02T11:21:55.523,2014-11-07T15:37:42.780,430,5,2,1,7
10034,2014-11-03T13:50:46.320,2014-11-09T20:06:27.320,347,4,3,,1
10036,2014-11-03T22:28:30.503,2014-11-06T22:01:21.390,131,1,2,,2
10051,2014-11-06T12:59:03.273,2014-11-06T16:01:44.523,280,2,3,,0
10052,2014-11-06T13:14:04.443,2014-11-12T17:41:12.373,535,1,3,,0
10053,2014-11-06T14:15:48.297,2014-11-10T21:17:16.690,258,0,2,,2
10054,2014-11-06T14:46:03.927,2014-11-06T15:24:25.573,101,2,2,,0
10063,2014-11-06T19:57:12.400,2014-11-07T03:23:56.800,37,1,1,,0
10068,2014-11-07T02:51:58.097,2014-11-07T03:51:30.037,134,2,1,,0
10070,2014-11-07T04:40:12.160,2014-11-11T15:37:55.973,130,1,2,,3
10071,2014-11-07T05:51:00.480,2014-11-07T08:44:18.543,89,1,1,,0
10073,2014-11-07T11:21:40.040,2014-11-08T21:45:26.973,130,1,1,,0
10076,2014-11-07T14:53:54.523,2014-11-07T23:37:56.897,190,1,4,,1
10089,2014-11-08T00:14:00.397,2014-11-09T18:57:57.960,1316,2,2,,1
10091,2014-11-08T06:17:26.157,2014-11-10T20:35:32.440,131,2,2,,1
10094,2014-11-08T13:47:16.713,2014-11-11T15:36:58.297,330,2,2,,2
10137,2014-11-10T10:54:15.337,2014-11-10T14:33:25.313,337,4,2,,0
10141,2014-11-10T17:08:13.030,2014-11-10T18:56:13.210,691,2,1,,2
10145,2014-11-10T21:31:25.877,2014-11-13T19:37:33.453,171,-2,4,,4
10146,2014-11-10T21:35:51.730,2014-11-25T01:55:47.703,332,1,6,,0
10172,2014-11-11T12:22:54.623,2014-11-13T12:29:56.287,111,1,2,,3
10174,2014-11-11T14:20:13.083,2014-11-12T11:51:35.697,104,2,3,,0
10175,2014-11-11T14:32:31.310,2014-11-11T15:00:50.743,51,1,1,,0
10178,2014-11-11T18:15:34.753,2015-10-06T17:41:49.697,4202,11,6,1,11
10181,2014-11-11T21:21:42.460,2015-04-08T20:03:37.680,1802,4,4,,3
10191,2014-11-12T03:45:12.733,2014-11-12T13:52:57.730,313,2,4,,0
10202,2014-11-12T13:36:23.500,2014-11-14T22:13:46.897,136,3,4,,2
10208,2014-11-12T17:46:29.487,2014-11-14T20:41:58.007,255,5,3,,2
10223,2014-11-13T20:33:25.213,2014-12-14T01:50:05.007,112,2,4,0,0
10225,2014-11-13T20:57:14.687,2014-11-16T23:31:08.860,495,2,4,,9
10240,2014-11-15T13:02:36.913,2014-11-15T15:28:30.197,224,2,2,,1
10245,2014-11-16T04:34:02.213,2014-11-17T13:07:27.680,237,1,2,,2
10247,2014-11-16T06:39:12.217,2014-11-16T17:07:42.377,790,3,1,,0
10252,2014-11-16T16:36:24.847,2014-11-17T16:02:03.403,2019,1,3,,0
10256,2014-11-16T21:58:34.260,2014-11-17T18:31:39.130,128,0,1,,4
10258,2014-11-17T00:45:47.573,2014-11-23T17:48:42.917,615,3,4,,1
10264,2014-11-18T17:46:40.160,2014-11-18T20:19:08.557,261,2,1,,0
10267,2014-11-18T22:01:25.647,2014-11-19T15:04:14.810,90,2,2,,0
10275,2014-11-19T11:13:14.137,2014-11-20T01:06:20.423,358,1,3,,0
10276,2014-11-19T12:04:58.000,2014-11-19T21:04:39.877,714,1,1,,0
10283,2014-11-20T09:22:25.270,2014-11-20T19:37:10.600,1360,3,8,,1
10293,2014-11-21T00:30:59.443,2014-11-21T03:09:35.703,79,1,1,,0
10306,2014-11-21T14:56:52.583,2014-11-21T19:11:28.967,254,2,2,,0
10309,2014-11-21T20:41:43.860,2014-11-22T13:04:47.437,118,0,2,,6
10314,2014-11-22T16:32:55.783,2015-04-10T13:39:01.373,630,3,3,,0
10322,2014-11-23T16:54:59.803,2015-01-22T04:09:24.500,286,5,2,1,0
10328,2014-11-23T21:11:15.973,2014-12-09T07:26:09.883,266,7,1,4,1
10330,2014-11-23T23:22:14.103,2014-12-15T01:03:08.593,1357,3,2,,0
10336,2014-11-24T23:08:20.687,2014-11-25T14:38:30.443,270,2,4,,0
10340,2014-11-25T05:20:13.480,2014-11-25T07:37:26.913,86,0,1,,2
10341,2014-11-25T05:32:37.083,2014-11-25T07:20:09.513,245,1,1,,1
10344,2014-11-25T13:30:46.553,2014-12-03T15:26:00.550,175,1,2,,4
10345,2014-11-25T13:38:59.603,2014-12-22T00:23:15.363,321,3,3,,2
10346,2014-11-25T13:48:03.480,2014-11-26T13:19:19.050,140,3,3,,0
10355,2014-11-25T17:17:46.120,2014-11-25T18:24:20.530,174,0,1,,0
10360,2014-11-26T00:16:08.740,2014-12-20T17:20:14.763,144,0,2,,0
10362,2014-11-26T02:53:41.817,2014-11-26T03:03:18.323,79,2,1,,0
10365,2014-11-26T06:55:50.590,2014-12-03T04:00:39.140,196,4,4,,4
10366,2014-11-26T07:17:29.753,2014-11-26T16:19:33.297,412,2,3,,9
10367,2014-11-26T08:05:10.610,2014-11-27T02:38:36.280,131,1,1,,6
10376,2014-11-26T23:01:57.997,2014-11-27T01:01:35.940,159,1,1,,0
10377,2014-11-26T23:44:26.533,2014-11-27T01:04:21.223,174,2,2,,0
10378,2014-11-27T00:07:51.557,2014-11-27T01:57:56.757,76,1,1,,0
10383,2014-11-27T02:10:16.097,2014-12-17T05:01:00.793,96,0,2,1,4
10384,2014-11-27T02:22:57.100,2014-11-27T09:40:27.577,119,1,2,,2
10385,2014-11-27T02:28:43.060,2014-11-27T03:15:54.890,207,1,1,,0
10387,2014-11-27T02:42:02.627,2014-11-27T08:38:10.973,65,0,1,,1
10389,2014-11-27T03:00:56.800,2014-11-27T03:51:56.097,66,1,1,,0
10395,2014-11-27T13:48:32.537,2014-11-27T14:29:01.010,119,0,2,,2
10398,2014-11-27T14:50:25.010,2014-12-18T00:43:25.083,120,3,2,,0
10399,2014-11-27T15:46:24.227,2014-12-03T06:05:19.767,1321,0,3,,0
10403,2014-11-27T20:26:09.737,2014-12-07T12:49:48.377,152,0,3,,0
10404,2014-11-27T20:33:48.457,2015-08-26T09:35:30.497,156,1,2,,1
10405,2014-11-27T20:44:06.233,2015-07-20T03:08:13.450,242,1,3,,7
10406,2014-11-27T20:46:58.537,2014-12-06T15:53:36.227,724,2,2,,0
10409,2014-11-27T23:34:41.510,2014-11-28T14:40:15.377,264,1,1,1,1
10420,2014-11-30T00:46:37.820,2015-01-21T12:08:03.243,383,3,4,1,0
10423,2014-11-30T04:44:49.920,2015-02-18T13:24:18.763,2134,3,2,1,3
10424,2014-11-30T10:35:13.293,2014-12-01T01:24:28.630,168,1,2,,0
10425,2014-11-30T12:37:25.070,2014-12-02T00:39:09.613,471,5,2,,2
10426,2014-11-30T13:20:10.963,2014-12-01T00:50:41.070,153,2,2,,0
10427,2014-11-30T15:48:58.447,2014-12-02T13:54:16.240,425,4,3,,0
10441,2014-12-01T03:26:04.380,2014-12-01T17:04:38.583,84,1,2,1,3
10442,2014-12-01T03:35:30.797,2014-12-01T17:39:13.457,5371,5,2,1,5
10445,2014-12-01T08:10:29.977,2014-12-20T17:13:27.377,550,2,3,,6
10455,2014-12-01T21:34:47.587,2014-12-02T13:25:30.440,219,2,2,,0
10473,2014-12-03T09:10:26.400,2014-12-17T13:30:55.287,969,5,4,0,1
10482,2014-12-03T23:25:28.047,2014-12-04T15:38:31.573,139,2,2,,2
10486,2014-12-04T10:09:16.493,2014-12-20T17:11:07.783,112,4,1,,1
10492,2014-12-04T18:32:57.943,2014-12-04T23:23:45.750,83,1,2,,4
10497,2014-12-05T22:57:55.647,2014-12-06T01:54:51.913,757,1,1,,0
10504,2014-12-06T16:50:05.860,2014-12-07T01:03:48.113,65,2,1,,0
10506,2014-12-06T23:19:26.683,2014-12-06T23:28:24.570,189,0,1,,0
10508,2014-12-06T23:57:49.803,2014-12-18T00:43:06.487,102,1,2,,0
10511,2014-12-07T02:13:08.507,2014-12-08T19:41:04.823,44,1,2,,0
10513,2014-12-07T09:11:11.363,2014-12-07T14:26:28.693,44,2,1,,0
10516,2014-12-07T13:57:52.253,2014-12-08T23:27:01.573,174,3,3,,0
10519,2014-12-07T17:37:52.080,2014-12-18T02:46:40.653,83,2,1,,0
10521,2014-12-07T21:00:15.667,2014-12-07T22:11:13.473,83,2,1,,0
10525,2014-12-08T14:08:42.673,2015-11-22T07:40:34.707,1263,2,6,,1
10526,2014-12-08T14:15:39.860,2014-12-12T13:19:46.087,452,3,3,,8
10530,2014-12-08T21:53:50.817,2014-12-08T22:16:36.900,83,2,1,,0
10535,2014-12-09T04:55:07.840,2014-12-09T18:44:39.443,103,0,2,,0
10537,2014-12-09T14:05:04.867,2014-12-09T17:10:54.400,215,2,2,,0
10539,2014-12-09T15:06:20.920,2014-12-23T02:00:55.187,694,4,6,,1
10546,2014-12-09T22:19:19.317,2014-12-11T18:01:27.313,115,3,2,,0
10550,2014-12-10T00:47:14.770,2014-12-10T02:21:05.380,85,1,1,,1
10555,2014-12-10T18:36:41.693,2014-12-12T13:07:47.877,479,7,3,2,2
10562,2014-12-11T10:49:11.843,2014-12-15T13:13:08.597,784,2,5,,1
10573,2014-12-12T19:08:52.997,2014-12-13T02:18:04.697,173,2,1,,0
10577,2014-12-13T11:07:01.407,2014-12-14T22:59:11.623,143,0,4,0,2
10579,2014-12-13T15:58:38.680,2015-08-29T22:30:45.960,366,5,2,,0
10580,2014-12-13T17:57:23.797,2015-02-06T10:15:28.847,298,6,7,,2
10582,2014-12-13T18:48:31.203,2014-12-17T13:37:50.970,248,3,4,,1
10599,2014-12-15T18:03:48.890,2014-12-20T16:43:24.987,93,2,2,,3
10601,2014-12-15T20:33:25.870,2014-12-16T01:15:29.690,113,1,2,,2
10602,2014-12-15T20:43:14.393,2014-12-26T21:33:58.407,460,1,3,,2
10608,2014-12-15T23:05:55.473,2014-12-23T04:27:55.697,163,1,3,,4
10610,2014-12-16T03:02:53.003,2015-01-10T11:18:56.540,143,4,3,,1
10612,2014-12-16T11:49:44.607,2014-12-17T11:32:31.067,8397,3,3,,2
10617,2014-12-16T22:02:23.137,2014-12-18T04:37:29.643,178,0,1,,1
10620,2014-12-17T01:23:09.173,2014-12-22T00:20:36.153,169,4,2,,3
10625,2014-12-17T11:14:28.653,2014-12-26T16:28:08.280,179,2,3,,5
10629,2014-12-18T01:12:47.610,2015-01-18T03:00:20.113,385,4,2,,0
10632,2014-12-18T11:16:28.653,2014-12-18T11:39:31.023,290,1,1,,1
10634,2014-12-18T12:22:55.660,2014-12-30T06:58:46.563,718,2,4,0,1
10637,2014-12-18T13:21:30.340,2014-12-22T00:31:40.440,202,4,1,,1
10639,2014-12-18T14:09:34.133,2014-12-18T18:18:57.693,185,1,1,,0
10641,2014-12-18T14:47:27.983,2014-12-18T19:57:03.083,148,2,2,1,1
10647,2014-12-19T07:50:52.253,2014-12-19T11:56:04.760,73,1,2,,0
10649,2014-12-19T08:32:29.063,2014-12-22T17:42:19.507,117,4,2,,0
10650,2014-12-19T10:10:46.973,2014-12-20T16:35:59.423,78,1,2,,1
10657,2014-12-19T15:03:02.737,2014-12-19T19:16:54.920,122,2,2,,4
10660,2014-12-19T20:20:15.717,2014-12-19T20:54:13.130,1084,0,1,,3
10662,2014-12-19T22:36:34.120,2014-12-22T11:51:39.940,242,3,2,,4
10666,2014-12-20T11:37:25.847,2014-12-20T17:34:24.077,116,3,1,,0
10667,2014-12-20T11:47:17.817,2014-12-20T14:16:40.217,637,1,2,,0
10680,2014-12-20T19:59:42.013,2014-12-20T23:48:29.123,146,1,2,,1
10682,2014-12-20T20:42:45.097,2014-12-21T02:28:46.690,122,1,2,1,11
10687,2014-12-21T13:19:08.857,2014-12-21T14:12:01.423,95,2,1,,0
10689,2014-12-21T17:32:41.173,2014-12-22T01:41:29.940,1534,1,2,,4
10692,2014-12-22T00:42:34.113,2014-12-22T20:47:19.250,435,2,1,1,2
10694,2014-12-22T13:10:22.913,2014-12-30T02:41:29.937,155,0,2,,2
10696,2014-12-22T15:27:18.083,2014-12-26T03:33:12.033,228,3,2,1,1
10703,2014-12-23T12:35:30.420,2014-12-24T14:41:52.680,114,1,2,,0
10706,2014-12-23T17:23:35.397,2014-12-24T09:01:24.383,102,3,1,,1
